device_id,phone_brand,device_model
-7.51659E+18,??,W999
-1.64865E+18,??,??NOTE
-1.42982E+18,??,MI 2S
7.91188E+18,??,MX5
-4.64545E+18,??,MI 4
-3.71475E+18,OPPO,Find 7
-6.43674E+18,??,MI 4
-5.86833E+18,??,??F1
9.46925E+17,??,Galaxy Note 2
-3.94164E+18,??,Galaxy Note 3
-8.98692E+18,??,Galaxy S6 Edge+
7.83778E+18,??,MI 4
7.39932E+17,??,????4X
-3.0091E+18,??,??Note3
-8.82636E+17,vivo,Y19T
-5.76699E+17,??,MX5
4.13877E+18,??,Ascend G7
-2.12158E+18,??,??3
-6.37377E+18,??,Ascend P6
-2.02388E+18,??,??6 Plus
8.63768E+18,??,Galaxy Core Max
2.07486E+18,OPPO,R7
-5.19332E+18,vivo,Y22L
8.82078E+18,??,??6 plus
3.42829E+18,vivo,X5Pro
9.12554E+18,??,??note
8.33418E+18,??,??7
-2.47822E+18,??,??Note2
-6.8274E+18,??,Galaxy S4
1.80585E+18,??,Mate 7
-5.5024E+18,??,??Note2
-6.85177E+18,??,??
4.20573E+18,??,Galaxy S3
-1.51833E+18,??,Galaxy A8
4.59393E+18,??,????4C???
-4.77949E+18,??,??1S
4.37641E+18,??,MI 2
4.41167E+18,vivo,X3T
-4.01071E+18,??,Ascend P7
5.93596E+18,OPPO,R7
4.43444E+18,vivo,Xperia P
-2.86519E+18,????,XT910
-2.05063E+18,??,MI 3
-8.34598E+18,??,MI 2
-4.12493E+18,??,??6
8.78013E+18,??,MX4
3.27849E+18,??,??2A
1.91413E+18,??,MX5
4.37504E+18,??,????4C
4.50809E+18,??,Galaxy S4
3.25636E+18,??,T1
-9.01024E+18,??,??6
-6.57364E+18,??,??7
3.27464E+18,??,MX4
1.41097E+18,??,Galaxy Note 3
3.45388E+18,??,Galaxy S4
1.00544E+18,??,B199
5.69237E+18,??,P8 Lite
4.16783E+18,??,??Note 2
-3.15805E+18,??,S5.1
-2.71827E+18,OPPO,R7 Plus
-5.75856E+18,??,One
-4.26185E+18,vivo,Y33
5.98574E+18,??,MI 4
6.24428E+17,??,??7
-5.63095E+18,??,??F1
7.91348E+18,??,Galaxy S4
5.04528E+18,??,??note
-7.01083E+18,OPPO,Find 7
5.07069E+18,??,??6 plus
-4.61045E+18,??,??Note 2
1.87113E+18,??,Ascend P8
8.35327E+18,??,Galaxy S3
-2.74144E+18,vivo,X5M
-2.1396E+18,??,??2
8.38857E+18,??,Galaxy S5
-1.00772E+18,??,MI 4
3.94568E+18,??,??2
-2.30637E+17,??,??4
-2.93039E+18,??,??note
-5.70833E+17,??,S5Q
-3.05261E+17,vivo,Y33
-8.77768E+18,??,Ascend P7
-4.26857E+18,??,??note
-3.58356E+18,??,MI 3
3.15512E+18,??,MX5
3.60467E+18,vivo,Y622
6.00557E+18,??,??6
-3.51864E+18,??,MI 2
2.34247E+18,vivo,X5Pro
1.11128E+18,??,Galaxy Ace
-4.35752E+18,vivo,Y13L
6.33902E+18,??,C8815
2.12094E+18,??,??note
-1.18223E+18,??,??
-7.53513E+18,OPPO,R831T
7.49983E+18,??,G610T
-6.2272E+18,??,Galaxy Mega 6.3
4.94429E+18,?? ,V5 Max
-7.69464E+18,??,??6 Plus
2.16492E+17,??,t789
-1.77193E+18,??,??note
4.44331E+18,??,Galaxy Grand
4.1424E+18,??,??2
-3.73419E+18,??,Galaxy Mega 5.8
-4.77474E+18,???,U2
-6.61435E+18,??,??7
-8.4696E+18,vivo,X3L
-5.31689E+18,??,Galaxy Note 3
-7.1566E+18,??,Galaxy S4 Mini
-1.41381E+18,??,??
3.24368E+17,LG,G3
3.89614E+18,vivo,X1ST
5.55628E+18,TCL,P308L
-6.78695E+18,??,????
8.19649E+18,OPPO,U701
8.1872E+18,??,MI 3
-5.93348E+18,??,??6
5.16091E+18,??,MI 4
-9.28511E+16,??,??Note2
6.1996E+18,??,Ascend P7
-6.86387E+18,??,??Note2
8.58144E+18,??,MI 4
2.91604E+18,??,MI 3
5.33748E+18,OPPO,R7 Plus
-2.21556E+18,??,??note
-2.04728E+17,??,MX5
1.0834E+18,??,??2
-2.52597E+18,??,Galaxy S4
-4.94999E+18,HTC,Butterfly
-5.15837E+18,??,Two
9.07555E+18,??,Galaxy Note 2
-8.94435E+18,??,????1
-2.00066E+18,??,??3X
-3.31944E+18,??,??Max
-4.90906E+18,??,Galaxy S6
-5.28201E+18,???,My ???
5.6194E+18,??,MI 3
-8.76566E+18,??,??4
-6.91906E+18,??,????4
-3.92713E+17,??,Galaxy Note 3
-7.51378E+18,?? ,Q503U
8.8848E+18,??,MI 2S
6.40282E+18,??,G610T
2.81611E+18,??,??2
-7.45343E+18,??,GN305
2.25992E+18,??,MI 3
8.44879E+18,??,??Note 2
-7.75971E+18,???,iPh-800
1.72023E+18,??,??K3
-5.24763E+18,vivo,Y29L
-1.0578E+18,??,??note
7.61761E+18,??,??6
-2.2149E+18,TCL,P308L
9.02727E+17,??,??note
9.1251E+18,??,??3C
5.32653E+18,??,??? 3
-5.7823E+18,??,??7
4.63203E+18,??,Galaxy Note 2
1.13333E+18,??,??
5.4637E+18,??,MX3
-5.25172E+18,??,Galaxy Note 4
-4.19397E+18,??,??note
-5.15097E+18,??,Galaxy Note 3
4.10262E+18,vivo,Xplay
-6.97449E+18,??,MI 3
7.54706E+17,??,W2015
6.8281E+18,??,Mate 7
5.592E+18,??,T1
-6.46599E+18,??,5316
-5.26829E+18,??,????4C???
-4.41248E+18,OPPO,R1
-4.02177E+18,??,Galaxy Trend DUOS
-1.30409E+18,??,??note
7.16083E+18,??,MI 2A
-7.31412E+17,??,K1
-2.19886E+18,vivo,X5Pro
-6.63032E+18,??,??note???
8.19423E+18,??,??F1
-7.76219E+18,TCL,P316L
-3.86596E+18,??,??note
-3.83198E+18,??,MI 2S
-6.21608E+18,??,G510
-7.89317E+18,??,MI 2S
8.92251E+18,??,MI 2
-2.47756E+18,??,???
-3.54905E+18,??,MI 4
-3.85526E+18,??,????1
4.17425E+18,??,??2A
-4.14991E+18,??,??note
-5.87812E+18,??,G3818
-1.23901E+18,??,MX3
7.56479E+18,??,????4X
6.51749E+18,??,??note
-5.29465E+18,??,H3
-6.68376E+18,??,??2
-4.60568E+18,OPPO,Find 5
4.94692E+18,??,??2A
-7.02246E+18,?? ,??1?
-6.24962E+18,??,??note
-4.66558E+18,OPPO,R7 Plus
6.86854E+18,??,????
1.5392E+18,??,??note
2.07465E+18,vivo,X1ST
6.22202E+18,OPPO,R7
-5.54154E+18,??,MI 2
-4.48326E+18,??,??Note2
8.85741E+18,??,??3X???
-1.26809E+18,??,MI pad
-2.4876E+18,??,Galaxy A5
4.46784E+18,??,G610T
8.29319E+18,??,??note
-3.52576E+18,??,??6 Plus
5.89415E+17,??,MI 4
-7.15143E+18,vivo,X5SL
6.0984E+18,??,A360t
-8.6048E+17,LG,L22
2.94858E+18,??,??
6.29124E+18,??,MI 4
-2.54574E+18,??,Ascend G7
-2.8624E+18,LOGO,M2
-3.08511E+18,??,??2A
-3.05605E+18,??,??note
-2.94306E+18,??,G750-T20
6.00861E+18,??,??Note 2
3.77752E+18,??,R1
-4.12754E+18,??,Galaxy Note 3
4.82056E+18,??,Mate 7
6.9172E+18,??,??note
-9.17487E+18,??,????
-9.0661E+18,??,Ascend G700
7.65434E+18,??,MI 4
8.79717E+18,vivo,X1ST
7.89181E+18,??,C8818
-9.07201E+18,??,??note
-6.85093E+18,??,Galaxy Note 3
-5.77241E+18,??,Galaxy Style DUOS
-1.68467E+17,??,????4C
-7.03048E+18,??,A788t
-7.81888E+18,??,??Note2
-2.52344E+18,OPPO,N3
3.36826E+18,??,MI 2S
-4.13389E+18,OPPO,A31
-6.28096E+18,???,U3
-1.40599E+17,??,Ascend P6
8.52026E+18,??,??Note2
2.58372E+18,??,????
5.53024E+18,??,????4X
-7.19231E+17,??,MI 2S
8.49001E+18,??,Galaxy Note 3
2.29429E+18,??,Ascend G7
-5.37668E+18,??,??2
-8.81456E+18,??,????1
-2.31039E+18,??,Galaxy S4
-4.92816E+18,??,????4C???
-4.58267E+18,??,8705
-4.54864E+18,??,S3
-8.69813E+18,??,Galaxy S6
8.3075E+18,??,MI 4
3.41158E+18,??,MI 4
8.59868E+18,??,???
-2.90661E+18,??,??6 Plus
-7.81456E+18,OPPO,R7 Plus
-6.92807E+18,??,????4
8.72551E+18,??,T1
-8.35758E+17,vivo,X5SL
-3.35279E+18,??,????1 Pro
-8.87955E+18,??,MX4
-2.34518E+18,??,Galaxy Note 3
7.04494E+17,vivo,Y28L
5.85246E+18,??,????4X
-1.86E+18,??,??2A
-6.25633E+18,OPPO,R5
-4.1947E+18,??,??F2
7.57899E+18,??,P8 Lite
-3.65196E+17,??,Galaxy E7
6.17659E+18,??,A880
-1.13053E+18,??,P8 Lite
-9.22006E+18,??,??note
8.08663E+18,???,U3
-2.27897E+18,??,Galaxy A7
-7.52522E+17,??,Galaxy Mega 5.8
-2.63101E+18,??,??7
2.05869E+18,??,????1
-8.71313E+18,??,????1 Pro
-1.61367E+18,??,??
-3.87555E+18,vivo,Xplay
3.23782E+18,OPPO,R7 Plus
-8.99848E+18,??,MX3
8.94784E+18,??,F2
5.59381E+18,??,Galaxy Mega 6.3
1.12646E+18,vivo,X5M
3.22555E+18,??,MX2
4.05126E+18,??,MI 2A
-2.68598E+18,??,A388t
-3.69273E+18,??,Galaxy Note 8.0
-5.62648E+17,??,??Note 2
1.83429E+18,??,Galaxy A5
7.3391E+18,??,MX4
1.48792E+18,??,??3X???
-5.13421E+17,??,MI 4
-5.23367E+18,TCL,???3N
-1.22861E+18,??,??4
6.89593E+18,??,F2
2.59348E+17,??,Galaxy Mega 2
2.56219E+18,OPPO,R6007
-3.83773E+18,OPPO,R7
-8.66801E+18,??,MI 4
2.98054E+18,??,????4X
-5.75622E+18,vivo,X5V
4.19524E+17,vivo,Xplay3S
-6.62305E+17,??,MI 3
-3.6754E+18,??,Mate 7
8.25757E+16,??,Galaxy S6
8.62199E+18,vivo,X5M
3.0934E+17,??,????4C
-7.39788E+18,??,MI 4
-7.20217E+18,OPPO,R823T
-3.64791E+18,??,Ascend P7
-5.1179E+17,OPPO,A51
-8.66008E+18,??,??NOTE
-1.86557E+18,??,Galaxy S4
-5.97835E+18,??,Mate
-7.86602E+18,??,Galaxy Note 2
9.78339E+17,??,Ascend P8
3.2695E+18,??,??7
2.93003E+18,??,K900
-3.54483E+18,??,Ascend P7
2.5004E+18,??,??note
4.19216E+18,??,???Note
-4.97941E+18,??,Galaxy Grand Prime
-4.05029E+18,vivo,X5Pro
1.79944E+18,??,????4C???
-4.82959E+18,??,Galaxy S4
5.61067E+18,??,5200S
-5.70183E+18,??,????4X
8.32483E+18,??,G7200
1.75025E+18,??,Mate 7
8.02059E+18,??,??Note2
-1.89618E+18,??,????4X
5.11965E+18,HTC,??XL
7.74171E+18,??,ELIFE E6 mini
-8.61023E+18,??,??2
6.3203E+17,??,Galaxy A7
-6.03102E+18,??,Galaxy S5
1.40799E+18,??,B9388
-3.21678E+18,??,MI 3
-7.94382E+18,vivo,Y623
6.06502E+18,??,C8813D
6.43638E+18,??,????1 Pro
-9.13955E+18,??,Galaxy Note 3
-1.94616E+18,??,MI 3
3.84242E+18,??,9190l
8.24177E+17,??,??6
9.15359E+18,OPPO,R7
-8.77293E+18,??,S2y
-2.89705E+18,vivo,X5SL
-3.35427E+18,??,Galaxy Note 4
-1.64806E+18,??,Galaxy Win
8.62615E+18,OPPO,R7
8.37963E+18,??,MI 4
-4.13273E+18,??,??
3.97193E+18,vivo,Xperia SL
-6.57321E+18,??,??Note 2
-1.14169E+18,??,??3C
-9.86703E+17,??,G7200
-5.60806E+18,OPPO,R1S
-2.52863E+18,vivo,X5M
8.21256E+18,vivo,Y27
8.13232E+18,??,MX3
-7.46674E+18,??,??6 Plus
-4.31027E+18,??,??2A
-3.56753E+18,vivo,Y37
-8.58637E+18,OPPO,R1C
3.331E+18,??,Galaxy A7
2.61448E+18,??,????4C
-8.60413E+17,??,??note
2.80776E+17,OPPO,A31
-1.45225E+17,??,MI pad
-1.5485E+18,??,A2800d
2.32524E+18,??,MI 4
1.78955E+18,??,??1S
4.90375E+18,??,??2
-5.20749E+18,??,MX5
7.83898E+18,??,Ascend P8
7.57506E+18,??,??6
-3.50608E+18,??,8190Q
-1.4938E+18,??,Galaxy Note 3
-4.38729E+18,??,MI 2
-7.62396E+18,OPPO,N1T
4.31295E+18,OPPO,1105
-8.70039E+18,??,??K3 Note
-6.47547E+18,??,One
4.57703E+18,??,????4X
-5.35908E+17,??,??3C
-5.80107E+18,??,Galaxy S4
8.48882E+18,??,Ascend P7
6.85898E+18,??,A850
4.83514E+18,vivo,X5M
-7.00354E+18,???,Z7 Mini
-3.09299E+18,??,??4C
6.41022E+18,??,??K3 Note
-7.26971E+18,??,MI 2
-6.26264E+18,??,MI 2
-3.68315E+18,HTC,Desire 310
5.13896E+18,vivo,X5M
2.22787E+18,??,??note
3.76824E+18,??,??6 Plus
2.54717E+18,????,M812C
2.2972E+18,??,??X2
2.10108E+18,??,R1
3.09601E+18,????,N1
-3.6303E+18,vivo,X5Max+
-3.44309E+18,??,??7
7.75807E+18,ZUK,Z1
-6.28021E+16,??,Galaxy Trend DUOS
-6.57503E+17,??,Y80D
5.46163E+18,OPPO,1100
-3.5077E+18,??,??Note 2
-8.86356E+18,??,MI 2S
3.21587E+18,??,A820t
5.74749E+18,??,??Note2
-3.21412E+18,??,Galaxy S3
-2.83437E+18,??,??7
-7.84312E+18,??,Galaxy Grand DUOS
1.86058E+18,??,T1
-4.16145E+18,??,Galaxy S6 Edge+
4.39307E+18,??,????4C
-8.81241E+18,OPPO,R8205
-3.88178E+18,??,Galaxy Note 3
5.4425E+18,??,MX5
3.51574E+18,??,??
-5.15286E+18,??,Galaxy S3
-6.53515E+18,OPPO,R7
8.26439E+18,??,W2015
-8.08767E+18,vivo,Y27
8.21612E+18,OPPO,R7
-1.05014E+18,??,??3C
7.33044E+18,??,??3S
-1.08777E+18,??,Y220T
-5.82993E+18,??,??3X???
5.65657E+18,??,??NOTE
6.3489E+18,??,????4C
-8.05745E+18,??,??2
3.05412E+18,??,??
-8.61656E+18,vivo,Y13iL
-3.37083E+18,OPPO,R1S
-6.20066E+18,??,Mate 7
-7.3586E+17,HTC,Desire 820
8.88509E+18,HTC,Desire 610t
3.50418E+17,??,Galaxy S6 Edge+
8.26297E+18,??,??????S8
-3.81311E+18,??,A630t
-3.32182E+18,?? ,Q505T
-7.23238E+18,OPPO,R3
7.41767E+18,??,??4C
8.86126E+18,??,D330
3.25826E+18,vivo,X5M
-5.79107E+18,??,Galaxy Note 2
4.29906E+18,??,??F1
2.85535E+18,??,Galaxy S6 Edge+
7.00165E+18,??,Ascend P7
-4.24334E+18,OPPO,R7 Plus
-4.71256E+18,vivo,X5V
-3.33828E+18,vivo,X5L
-3.92878E+18,??,????
2.83729E+18,??,MI 4
-4.23531E+18,??,P8max
4.35521E+18,??,Galaxy Note 2
-4.34163E+18,OPPO,A51
4.66666E+18,??,Galaxy Premier
-8.65115E+18,OPPO,R7
3.7293E+18,??,Galaxy S6
4.35719E+18,??,Galaxy Win
3.61403E+18,HTC,Desire 820
7.64986E+18,??,S7
-9.14238E+18,??,??6
-6.92315E+18,??,??
-2.8057E+18,??,??6 Plus
3.71443E+18,??,??note
-3.43367E+18,??,Ascend G700T
-3.5772E+18,??,MI 2S
3.24752E+18,vivo,Xperia SL
-4.15156E+18,??,Galaxy A7
7.03474E+18,??,Galaxy Note 3
-1.13609E+17,??,UIMI4
1.63875E+18,??,??Note2
4.41824E+18,??,3
-7.79656E+18,vivo,X5M
8.6815E+18,??,Mate 7
-9.052E+18,??,Galaxy S4
-5.49139E+18,??,??2
8.99032E+18,??,L1
8.90845E+18,??,:UOOGOUT1
-4.51667E+18,vivo,Y913
6.37374E+18,???,Z9 mini
1.16749E+18,??,??Note2
2.13532E+18,??,??note
-2.16378E+17,??,MX2
6.66129E+18,??,MI 2S
-5.37746E+18,??,????4C
2.90503E+18,??,T50
2.35766E+18,??,Ascend P6
9.49497E+17,??,MI 4
8.75894E+18,?? ,Grand Memo
5.4162E+18,??,G610T
-8.00536E+18,LG,G2
-6.82948E+18,OPPO,R8205
-7.69161E+17,??,8017-T00
-2.5762E+18,??,??NOTE
-5.97583E+18,??,Galaxy Note 4
1.47149E+18,??,??Note 2
-6.04543E+18,??,P8 Lite
-1.16853E+18,??,????4C
5.96267E+18,??,??7
5.51111E+18,HTC,Desire D316d
4.63214E+18,??,Galaxy Note 5
8.47782E+18,??,MX4 Pro
-4.38921E+18,??,MediaPad M2-801W
-2.30712E+18,??,MI 4
-2.94883E+18,??,Galaxy J5
8.10951E+18,??,MX5
-8.38602E+18,???,U2
5.7131E+18,OPPO,R7 Plus
8.31216E+18,??,MX4
-9.69835E+17,vivo,X5SL
-4.75752E+18,??,??Note 2
-7.74006E+18,OPPO,R7 Plus
8.38178E+18,??,??Note 2
4.96483E+18,??,Galaxy Note 3
8.95748E+18,??,MI 4
-1.70739E+18,??,K1
-6.16002E+18,??,??F1Plus
7.54088E+18,??,??2
8.45173E+17,??,Galaxy S4
4.7014E+18,vivo,X5Pro
-9.07529E+18,??,A1
-3.54196E+18,??,????4X
6.72669E+17,??,MI 2S
-7.71303E+18,??,Ascend P8
-5.71725E+17,OPPO,R1S
-8.62926E+18,??,??NOTE
-3.15508E+18,OPPO,Find 5
-1.22963E+17,??,MX3
6.71025E+18,??,F2
2.72355E+18,vivo,Xplay3S
-1.90852E+18,OPPO,A11
9.14206E+18,??,MI 4
8.76036E+18,HTC,Desire 820
-4.92627E+18,??,??note
-2.54012E+18,??,Galaxy Trend 3
5.62044E+18,??,??Note2
7.71331E+18,??,Galaxy J5
-4.80047E+18,vivo,Y928
5.03133E+18,??,Ascend P7
-8.92929E+18,vivo,X5Max
-2.52574E+18,??,MI 4
-8.06036E+18,??,Galaxy Note 3
-3.59366E+18,??,??4
-8.24271E+18,??,??2
-1.72914E+18,??,????4X
-2.46742E+18,vivo,X5L
2.83567E+18,??,MI 2S
3.1779E+18,??,Galaxy Note 3 Lite
7.82603E+18,??,Galaxy Trend 2
1.67613E+18,??,Ascend G330C
2.62793E+18,??,Galaxy Grand Prime
7.17642E+18,??,note???
-1.32403E+18,??,VIBE X
2.03226E+18,??,ELIFE E3T
-4.07146E+18,??,G628
8.01224E+18,??,A788t
-7.51348E+18,??,????4C
4.42106E+17,??,??Note2
-2.5106E+18,??,Galaxy Note 3
-2.57286E+18,??,Ascend P7
-5.80475E+18,vivo,X5SL
-8.33116E+18,??,S890
1.72858E+18,??,MX3
8.11631E+18,??,Galaxy S3
-3.53933E+18,???,Z5S
-4.75273E+18,??,Galaxy S5
4.68203E+18,?? ,Q802T
-9.1787E+18,??,MI 2S
8.9181E+16,??,Ascend P8
-8.89065E+18,??,??
1.27778E+18,??,MI 2
-5.01928E+18,??,Galaxy Note 2
3.23801E+18,??,Mate
-5.82795E+18,??,MI One Plus
-8.26251E+18,vivo,S7I
-5.77634E+18,??,MI 2A
6.32712E+18,??,G520-0000
7.73249E+17,vivo,X5Pro
-6.86021E+17,??,MI 2S
-6.96414E+18,??,MI 2S
7.2062E+18,??,Galaxy Note 2
7.22319E+18,??,7270
-4.52354E+18,vivo,Y3T
-5.91307E+18,??,S7566
-2.33936E+18,??,MI One Plus
-8.6175E+18,??,Galaxy S4
-5.1554E+18,??,??3C
3.93389E+18,??,??
1.23458E+18,??,Galaxy S2
-1.18364E+18,??,Galaxy S2
-8.8204E+18,??,??F1
-6.00298E+17,??,Galaxy Mega 5.8
3.30556E+17,vivo,X3T
6.40893E+18,??,7296
-3.62424E+18,??,Galaxy Note
-4.38374E+18,??,MI 3
6.75906E+18,vivo,Y19T
-6.78333E+18,vivo,Xplay
-5.81742E+18,??,??
3.75031E+17,vivo,Xperia Z
4.30347E+18,??,MI 3
7.40734E+18,??,MI 2S
3.56961E+17,??,5216s
7.94036E+18,??,Ascend P6
7.26101E+18,??,Galaxy Grand DUOS
-1.02528E+18,??,Galaxy Note 2
6.6663E+18,??,??7
-4.63309E+18,??,G6-C00
7.10282E+18,??,??6 Plus
-8.00318E+18,??,V182
7.86695E+18,??,S960
-5.52302E+18,vivo,X5M
9.08246E+18,??,Galaxy Note 2
-1.30902E+18,??,Galaxy S4
-2.2591E+18,??,Galaxy Trend DUOS
-2.0556E+18,??,MI 2
5.84947E+18,??,S3
2.52689E+18,??,Galaxy S4
-5.92649E+18,??,??
6.48319E+18,??,Galaxy S4
8.04481E+18,??,MI 2S
6.67249E+18,??,MI 2S
-9.20002E+18,??,5891
-4.42161E+18,??,MI 2S
1.13407E+18,vivo,Xplay
-2.56577E+18,??,MX2
8.49062E+18,??,??6
-5.86904E+18,??,Galaxy Note 2
9.18968E+18,??,Galaxy Grand
-9.85124E+17,??,Galaxy Win
2.95184E+18,??,??K3 Note
6.03756E+18,??,Ascend G700T
-9.04231E+18,??,MX3
-3.70284E+18,??,??Note 2
-5.87726E+17,OPPO,N1 Mini
7.65787E+18,??,Galaxy S3
-7.69582E+18,??,MI 2S
3.44138E+18,HTC,802w
-5.24177E+18,??,MI 2A
-6.26719E+18,vivo,X6 D
4.0728E+18,??,MI 2S
5.95124E+18,vivo,Xperia Z
9.07291E+18,??,Galaxy Note 2
8.98001E+18,LG,Nexus 4
-5.23753E+17,??,C8813Q
-5.88531E+17,??,???
-5.06484E+18,??,Ascend P6
8.42773E+18,??,MI 1S
3.89456E+18,??,??
-5.35889E+18,???,IVO 6622
-2.79812E+18,??,Galaxy Mega 5.8
5.98503E+18,??,Galaxy S4
-6.32172E+18,??,7235
-2.22585E+18,??,C8816
-8.59399E+18,??,Galaxy Note 3
8.10406E+18,??,8085
5.026E+18,??,Galaxy S3
-4.12088E+18,??,??
8.42204E+18,??,MI 2
-1.95131E+18,vivo,Xplay
1.32375E+18,??,Galaxy S2
3.91232E+18,??,Galaxy Premier
-6.19971E+18,??,MI 2S
7.0414E+18,??,MI 2S
6.57075E+18,??,Galaxy Note 3
-4.87304E+18,vivo,Xperia Z Ultra
8.08902E+17,??,Galaxy S4
-4.36231E+18,??,Galaxy S4
6.5295E+18,??,G716
8.89613E+17,??,Galaxy S5
4.1711E+18,???,iPh-800
8.89848E+18,HTC,One
-1.38158E+18,??,??3X???
-4.65201E+18,??,MI 2S
-3.18544E+18,??,Galaxy S4
4.03807E+18,??,MI 3
5.539E+18,??,G610S
-9.07934E+18,??,MX2
4.75607E+18,??,S920
-7.38025E+18,OPPO,1105
-4.93263E+18,??,MI 1S
-7.1253E+18,??,Galaxy Mega 5.8
4.3786E+18,??,7295+
-6.45068E+18,??,G620-L75
-2.50609E+18,??,Galaxy S3
-4.49046E+18,??,Mate
4.75454E+18,??,MI 1S
6.46223E+18,??,??3C
-1.90792E+18,??,MI 2
8.84883E+18,??,MI 2A
-6.74399E+17,??,A850
5.56925E+17,??,Galaxy S4
-5.1686E+18,??,Galaxy Note 3
-2.37656E+17,??,Galaxy Note 2
-8.0216E+18,??,MI 2S
-4.98086E+18,??,MX3
-1.21256E+18,OPPO,Find 5
-1.70308E+18,??,Galaxy Note 2
-1.63004E+18,??,MI 3
-9.01825E+18,??,Galaxy Ace 2
-4.73063E+17,??,MI 2S
-7.98012E+18,??,??3C
-6.70574E+18,??,Galaxy S4
6.26085E+18,??,A3000-H
-5.31333E+16,??,Galaxy Note 3
3.65883E+18,vivo,Y17W
-7.00262E+18,??,Galaxy Note 2
5.69993E+18,??,Galaxy Trend DUOS
-5.34497E+18,??,MI 2S
3.81259E+18,??,X805
-1.28046E+18,??,F2
3.19359E+17,??,MT1-U06
3.30606E+18,??,MX3
5.56546E+18,??,MI 2S
3.49597E+18,??,X1 7.0
-2.90041E+17,??,Galaxy Note 3
-5.65715E+18,??,3
-3.84811E+18,??,Galaxy Grand 2
-1.1433E+18,??,MI 3
2.12929E+18,vivo,Xplay
4.26833E+18,??,??
4.11055E+18,??,MI 3
-3.06989E+18,vivo,Xplay3S
8.7147E+18,??,F301
-3.94182E+18,??,Galaxy Trend 3
3.73103E+18,??,??F1
2.2501E+18,??,MI 2S
-7.23963E+18,??,Galaxy Grand 2
1.64309E+18,??,??note
-3.00221E+18,??,MI 2S
6.46827E+18,vivo,Xperia Z
3.58846E+18,??,MX3
-5.61639E+18,??,??1S
-7.44595E+18,??,MI 3
-4.10916E+18,HTC,One
-3.02367E+18,??,MI One Plus
3.49802E+18,??,5891
8.85698E+18,LOGO,M2
4.06439E+18,??,MI 2S
8.80225E+18,??,MI 3
6.38996E+17,??,MI 2S
4.5292E+18,??,??3C
-1.37984E+18,??,MT2-C00
7.09622E+18,vivo,X3T
-3.76417E+18,vivo,X3T
-2.75095E+18,??,??3C
-3.46794E+18,??,SCH-I939
1.60583E+17,??,??3C???
-1.93837E+18,??,7295+
4.72645E+18,??,MX3
-1.86888E+18,??,??3C
-6.01388E+18,OPPO,R827T
3.07687E+18,??,??
-3.74215E+18,??,G610S
-6.23384E+18,??,Ascend P7
-2.69649E+18,??,MI 2S
5.5646E+18,??,MI 2S
-2.06659E+18,??,Galaxy Note 3
-2.82303E+18,??,????4
4.35612E+18,??,I8268
-7.83461E+17,??,MI 3
-5.10486E+18,??,??U8860
7.37553E+18,??,??3C
-7.96362E+18,??,Touch 3
-8.14633E+18,vivo,Y11IT
-6.31315E+18,??,Galaxy S4
-5.29642E+18,??,Mate 2
-6.39439E+18,??,A708t
-7.89289E+18,??,MI 2A
7.86982E+18,??,MI 2S
-9.69156E+17,??,MI 2S
6.04499E+18,??,??3C
-7.35622E+18,vivo,Xperia Z
-4.82607E+18,vivo,Xperia Z
-6.34471E+17,??,MI 2S
5.02069E+17,??,G520-5000
-4.4985E+18,??,Galaxy Note 3
-8.09989E+18,??,G610S
-5.88185E+16,??,Galaxy S4
3.81814E+18,??,??3C
5.45706E+18,??,Galaxy Note 3
2.84296E+18,??,Galaxy Note 2
-2.31385E+18,??,MI 2S
4.05403E+18,??,Galaxy Note 3
-3.91139E+18,??,U9508
-1.97397E+18,??,C8813
-8.71203E+18,??,MI 1S
7.64331E+18,??,Galaxy Note 3
-7.61285E+18,??,Galaxy S4
2.92337E+18,??,X1 7.0
-8.27524E+18,??,MI 1S
-7.73783E+18,HTC,802w
-4.60743E+17,vivo,Xperia P
-3.21437E+18,??,MI 2S
3.95291E+18,??,MI 1S
4.40317E+17,??,??
2.82458E+18,??,Galaxy S3
6.94861E+18,??,??1S
-4.20474E+18,??,Galaxy Trend 3
-8.76758E+18,??,Galaxy Note 3
-5.51884E+18,OPPO,Find 5
-8.95713E+18,??,Y600-U00
-3.86468E+18,??,Galaxy S4
3.69176E+18,??,Galaxy Note 3
1.08404E+18,TCL,S720
8.01136E+18,??,MI 2S
6.69093E+18,??,Galaxy S4
-8.88319E+18,??,Galaxy S3
8.67574E+17,??,??
4.74381E+18,??,MI 3
3.77285E+18,??,MI 2
-5.32258E+18,??,MI 2S
8.6508E+18,??,MI 3
6.327E+18,???,Z9 mini
7.19167E+17,??,??1S
-3.75263E+18,??,??3X???
-1.64917E+18,??,Ascend G6
-8.44859E+18,??,MI 2S
-8.34527E+18,??,Touch 2
7.75629E+18,??,MX2
-5.33745E+18,??,S880i
-6.27807E+18,??,??6
6.97644E+18,??,Y600-U00
-7.27871E+18,??,??
2.28961E+18,??,MI 2S
-5.59832E+18,OPPO,R1S
-3.53298E+18,??,Galaxy Note 3
-4.75876E+18,??,MI 3
-1.62256E+18,??,Galaxy Mega 5.8
4.19607E+18,??,A708t
-3.96063E+18,??,8720L
7.77381E+18,vivo,Y11
6.3165E+18,??,S890
-6.4704E+18,??,??1S
-4.2901E+18,??,7231
